,date,open,high,low,close,volume,tic,macd,rsi_30,cci_30,dx_30,daily_return
178,2011-01-20,7.83,7.85,7.56,7.6,15007776,AKBNK,-0.10875923508036323,40.78916485565533,-175.24378109452843,39.248974604035055,-0.03430749682337997
179,2011-01-21,7.6,7.85,7.35,7.79,17514832,AKBNK,-0.12125256786736216,43.784814566113184,-161.68154761904813,46.66254435434482,0.025000000000000133
180,2011-01-24,7.83,7.83,7.48,7.5,9701206,AKBNK,-0.1527928795985547,40.54586582705943,-160.59535136604597,46.66254435434481,-0.03722721437740695
181,2011-01-25,7.6,7.64,7.37,7.43,8817675,AKBNK,-0.18134676148323958,39.81050324690302,-174.40705327207252,50.29324123887071,-0.009333333333333416
182,2011-01-26,7.52,7.62,7.47,7.58,7498393,AKBNK,-0.18968560278722357,42.136845092387645,-138.58035404373544,50.29324123887072,0.020188425302826385
183,2011-01-27,7.58,7.64,7.39,7.41,9799737,AKBNK,-0.20761846807811501,40.31022205690305,-146.7421012353774,52.95457757738073,-0.02242744063324542
184,2011-01-28,7.39,7.41,7.14,7.23,12599514,AKBNK,-0.2336613766054878,38.482954423516944,-183.2061068702287,60.09223141706872,-0.02429149797570851
185,2011-01-31,7.08,7.35,7.06,7.27,11607548,AKBNK,-0.2482116752701744,39.11739498471009,-175.7153425769036,62.061185290671006,0.0055325034578146415
186,2011-02-01,7.31,7.56,7.27,7.52,10296983,AKBNK,-0.23683984898284915,42.92329716745194,-116.40389131164042,42.35335524221981,0.0343878954607979
187,2011-02-02,7.58,7.79,7.58,7.7,11869003,AKBNK,-0.21087230127791834,45.462600454520505,-63.05763979962602,24.611817298205317,0.02393617021276606
188,2011-02-03,7.72,7.79,7.37,7.39,7601267,AKBNK,-0.21285358695448053,42.12376280622816,-88.3384932920539,32.787579429758225,-0.04025974025974033
189,2011-02-04,7.37,7.68,7.33,7.66,9352760,AKBNK,-0.19044174161198502,45.71579202782915,-74.73639644362012,34.23966883660665,0.03653585926928282
190,2011-02-07,7.68,7.77,7.62,7.62,10281749,AKBNK,-0.17390320918442193,45.2850532809478,-50.332192470303994,27.60879677260151,-0.005221932114882533
191,2011-02-08,7.66,7.76,7.62,7.68,5963520,AKBNK,-0.15417754343848422,46.073485849629265,-43.692307692307985,27.608796772601522,0.007874015748031482
192,2011-02-09,7.7,7.89,7.66,7.7,7908578,AKBNK,-0.1353705118729076,46.34011664097309,-28.650137741047196,17.98913036946886,0.0026041666666667407
193,2011-02-10,7.68,7.74,7.58,7.6,9826179,AKBNK,-0.12707017971619372,45.18455991057861,-45.89318762668568,21.863862358574327,-0.012987012987013102
194,2011-02-11,7.56,7.62,7.45,7.58,9459944,AKBNK,-0.1207144183633968,44.95263757277598,-60.03195617438968,27.790162968930698,-0.002631578947368318
195,2011-02-14,7.72,7.74,7.48,7.5,2785323,AKBNK,-0.12074093504465733,44.01774109578629,-52.02532248084188,18.89227440681125,-0.01055408970976257
196,2011-02-15,7.45,7.74,7.45,7.58,5020369,AKBNK,-0.11300398025715896,45.19680536008964,-45.3987102057533,20.37393421837098,0.010666666666666602
197,2011-02-16,7.62,7.66,7.47,7.62,5654033,AKBNK,-0.10246358639051856,45.78738796645936,-44.14289670451453,20.37393421837098,0.005277044854881341
198,2011-02-17,7.64,7.87,7.6,7.87,8756619,AKBNK,-0.0730947510225004,49.31862172535278,10.88456231795136,5.027276291759018,0.03280839895013132
199,2011-02-18,7.87,7.87,7.7,7.77,4386048,AKBNK,-0.0572291975850856,48.02421820079371,16.83321038159705,5.027276291759012,-0.01270648030495558
200,2011-02-21,7.77,7.81,7.68,7.74,3808790,AKBNK,-0.04653989806542569,47.63621038676426,10.082823190492613,6.32694934596089,-0.0038610038610037423
201,2011-02-22,7.64,7.74,7.58,7.68,5846257,AKBNK,-0.04242104554335846,46.853013504527375,-10.63829787234114,12.711439936548533,-0.007751937984496138
202,2011-02-23,7.64,7.72,7.43,7.5,6854685,AKBNK,-0.053069565784205075,44.57842431612203,-49.29486350110069,21.31107736666234,-0.0234375
203,2011-02-24,7.43,7.56,7.27,7.33,9050463,AKBNK,-0.07436889376549427,42.559759207421514,-111.1005421858657,29.257894396117706,-0.022666666666666613
204,2011-02-25,7.43,7.5,7.31,7.35,4675347,AKBNK,-0.08861345124872333,42.87458713164031,-108.2388432331221,29.2578943961177,0.0027285129604364133
205,2011-02-28,7.37,7.37,7.12,7.23,10543847,AKBNK,-0.10833652556043205,41.463991269077155,-170.87747894593838,37.78386192808595,-0.01632653061224476
206,2011-03-01,7.27,7.33,6.77,6.77,22542160,AKBNK,-0.1592496249207791,36.67862149380523,-276.18460273409505,49.71722977059552,-0.06362378976486871
207,2011-03-02,6.73,6.87,6.63,6.63,16899560,AKBNK,-0.20849208471650105,35.392594001594674,-314.3043478260883,53.528504976820734,-0.020679468242245203
208,2011-03-03,6.75,6.92,6.73,6.81,15663467,AKBNK,-0.2303374082457328,38.27126701844602,-226.37512294771935,49.21076064930335,0.02714932126696823
209,2011-03-04,6.85,6.94,6.81,6.87,17951708,AKBNK,-0.2400414380649929,39.20533292205982,-178.66350067842674,47.43779461880512,0.008810572687224738
210,2011-03-07,6.81,6.83,6.63,6.73,12723384,AKBNK,-0.25607688567087994,37.82381805098387,-188.81223755248993,52.830066035526656,-0.020378457059679667
211,2011-03-08,6.79,6.92,6.71,6.87,14307014,AKBNK,-0.25455392507413777,40.010613179202025,-141.39618823658162,44.88573220684331,0.02080237741456159
212,2011-03-09,6.89,7.19,6.85,7.18,14668633,AKBNK,-0.2257304798796218,44.48326298352313,-75.73595475926255,24.184302607882536,0.04512372634643369
213,2011-03-10,7.06,7.5,7.04,7.48,14866564,AKBNK,-0.17664395907597896,48.33923706430297,-11.2282188443414,5.656186081709015,0.04178272980501396
214,2011-03-11,7.45,7.6,7.43,7.58,5948066,AKBNK,-0.12819561467643048,49.54759078873035,33.57792311373363,0.4863854254216138,0.013368983957219305
215,2011-03-14,7.58,7.66,7.47,7.52,9566379,AKBNK,-0.09356291593674282,48.83855109655353,34.61269311514151,2.571217528822546,-0.007915567282322011
216,2011-03-15,7.45,7.56,7.16,7.54,18644252,AKBNK,-0.06376734959817121,49.08977158362935,3.373363918498547,12.186211933433201,0.0026595744680850686
217,2011-03-16,7.62,7.66,7.27,7.31,11401123,AKBNK,-0.05804412894967115,46.380404518141155,4.094958773725034,6.88350186987112,-0.0305039787798409
218,2011-03-17,7.37,7.39,7.19,7.25,12517763,AKBNK,-0.0576849771844099,45.699733630963706,-27.777777777778162,10.501175722654256,-0.008207934336525224
219,2011-03-18,7.31,7.39,7.12,7.33,14121237,AKBNK,-0.05036444569307719,46.777099409843075,-24.651661307610343,13.63944321815502,0.011034482758620623
220,2011-03-21,7.33,7.43,7.29,7.35,4979052,AKBNK,-0.04245959121503606,47.04880604193578,-3.186150115604265,11.25644641352006,0.0027285129604364133
221,2011-03-22,7.37,7.56,7.35,7.52,8238818,AKBNK,-0.02222120609172329,49.32363795654862,29.67444540478181,3.7015799417042063,0.023129251700680253
222,2011-03-23,7.51,7.66,7.21,7.27,15074838,AKBNK,-0.026054707629736384,46.29778307765151,8.104309339393662,10.683601576956999,-0.0332446808510638
223,2011-03-24,7.27,7.57,7.21,7.47,12615726,AKBNK,-0.012806828031359352,48.89250506525308,20.426885205797667,10.683601576956999,0.02751031636863832
224,2011-03-25,7.55,7.57,7.37,7.37,5194864,AKBNK,-0.010258696182249949,47.700401697055376,27.27272727272722,10.683601576956997,-0.01338688085676032
225,2011-03-28,7.45,7.47,7.33,7.41,7545977,AKBNK,-0.004954505258851327,48.222790089065015,19.88689915174332,12.887866166021261,0.005427408412483015
226,2011-03-29,7.41,7.41,7.23,7.33,6306523,AKBNK,-0.007124104750586113,47.246413706730415,-0.2255372619778292,18.277716658327797,-0.010796221322537103
227,2011-03-30,7.39,7.55,7.35,7.53,6985112,AKBNK,0.007211668567047802,49.871323799640955,45.750569846955244,8.253895035918003,0.027285129604365688
228,2011-03-31,7.55,7.57,7.37,7.39,9746786,AKBNK,0.007193124600266998,48.13687442501899,40.60606060606093,6.8707902805075785,-0.018592297476759723
229,2011-04-01,7.29,7.64,7.29,7.62,6196241,AKBNK,0.02544420091888533,51.03123692642133,67.27775856105139,11.694940446835764,0.0311231393775373
230,2011-04-04,7.66,8.0,7.64,8.0,10972627,AKBNK,0.06976690460726243,55.29532526543167,176.46657571623467,10.585306592973039,0.04986876640419946
231,2011-04-05,7.9,8.08,7.9,8.04,10040294,AKBNK,0.10688848829449427,55.715239896689425,204.74620962425806,14.630510051241489,0.004999999999999893
232,2011-04-06,8.04,8.31,8.02,8.29,11362202,AKBNK,0.15469726735936984,58.25072068952937,240.8691631992605,25.05122596364922,0.031094527363184188
233,2011-04-07,8.24,8.61,8.2,8.51,11811287,AKBNK,0.20794121346546302,60.31893381602389,263.90454457977046,35.952004717477976,0.026537997587454898
234,2011-04-08,8.57,8.63,8.2,8.24,10794333,AKBNK,0.22574839414692693,56.74970604319812,211.7792625587728,36.60904608812531,-0.031727379553466495
235,2011-04-11,8.22,8.39,8.18,8.24,7185112,AKBNK,0.23712725770327303,56.74970604319812,170.1056755033254,35.12723189166469,0.0
236,2011-04-12,8.22,8.37,8.18,8.27,8225216,AKBNK,0.24573317917238935,57.051888110019014,151.8922386144965,35.12723189166469,0.003640776699028958
237,2011-04-13,8.24,8.41,8.24,8.24,10070462,AKBNK,0.24728216975359363,56.64249057670425,139.4599445260239,36.69650794624115,-0.0036275695284159193
238,2011-04-14,8.27,8.31,8.18,8.24,5303699,AKBNK,0.24567773593372166,56.64249057670425,115.32403896634194,31.592367977224484,0.0
239,2011-04-15,8.27,8.31,8.12,8.24,9425792,AKBNK,0.2416209546073258,56.64249057670425,100.62111801242246,26.541546831239486,0.0
240,2011-04-18,8.25,8.27,7.88,7.94,6928302,AKBNK,0.21175742578779388,52.47390825922449,61.32021507836608,8.701693292427626,-0.036407766990291246
241,2011-04-19,7.98,8.1,7.96,8.04,9959736,AKBNK,0.1939240920272196,53.650149442778684,56.178462975940214,8.701693292427624,0.012594458438287104
242,2011-04-20,8.12,8.18,7.94,8.0,10409494,AKBNK,0.174551262554707,53.106281550050554,52.54411648334262,13.354452051427202,-0.004975124378109319
243,2011-04-21,8.02,8.02,7.92,7.98,12725365,AKBNK,0.155788490042422,52.82927477261644,37.36184526669874,11.831398155829588,-0.0024999999999999467
244,2011-04-22,7.98,8.0,7.92,7.94,2622023,AKBNK,0.13612206156800255,52.26523380194113,31.373731283287995,11.831398155829596,-0.005012531328320802
245,2011-04-25,7.96,7.98,7.92,7.98,2521983,AKBNK,0.12235352571879154,52.78669697607411,30.318976683937922,11.831398155829595,0.005037783375314797
246,2011-04-26,7.96,7.96,7.88,7.92,4092871,AKBNK,0.10538554437148218,51.90680838599634,20.585048754062626,8.277254255748407,-0.007518796992481258
247,2011-04-27,7.94,7.96,7.64,7.68,13126467,AKBNK,0.07174526797272396,48.55758925267659,-12.027342736004092,10.056660495877765,-0.030303030303030276
248,2011-04-28,7.72,7.74,7.55,7.68,14257955,AKBNK,0.044571316174368825,48.557589252676586,-36.12553623842858,15.7735701565792,0.0
249,2011-04-29,7.72,7.8,7.6,7.78,19210254,AKBNK,0.030750455717327263,49.99624578256251,-26.27820622679228,10.756678954754266,0.013020833333333481
250,2011-05-02,7.86,7.9,7.8,7.86,12239455,AKBNK,0.02595348005655751,51.12738135866308,-2.8622812127963946,2.818702244116822,0.010282776349614497
251,2011-05-03,7.8,7.96,7.74,7.9,20041300,AKBNK,0.025090282817623155,51.692603213425116,-2.9341157642038165,2.818702244116817,0.0050890585241729624
252,2011-05-04,7.9,8.02,7.84,7.84,21774988,AKBNK,0.019341734764735996,50.78128193180726,0.9709292363924532,1.996981835538259,-0.0075949367088608
253,2011-05-05,7.84,7.96,7.8,7.94,9297971,AKBNK,0.022594675898640837,52.233197252721496,-3.398236590742582,1.297495176014707,0.012755102040816313
254,2011-05-06,7.94,7.98,7.7,7.74,12943897,AKBNK,0.00893137140789868,49.228629590515496,-34.3355965082445,9.140345822312268,-0.02518891687657432
255,2011-05-09,7.74,7.76,7.62,7.64,7667999,AKBNK,-0.00985248674952377,47.80625697886367,-78.84906612821862,14.921558909436083,-0.012919896640826933
256,2011-05-10,7.64,7.7,7.49,7.51,9234532,AKBNK,-0.034827276029942844,46.01815831771995,-117.95946890286531,23.389068579951942,-0.017015706806282727
257,2011-05-11,7.43,7.53,7.19,7.19,10698463,AKBNK,-0.07952459206396334,42.016361284265436,-193.67346938775572,38.49055187245112,-0.04260985352862845
258,2011-05-12,7.13,7.43,7.11,7.41,12558620,AKBNK,-0.09608773609038401,45.393626145955025,-184.71805138471876,41.762910937072974,0.030598052851182223
259,2011-05-13,7.39,7.47,7.21,7.33,18301264,AKBNK,-0.11435130776681568,44.42035851851254,-172.2547108512026,37.84333929848474,-0.010796221322537103
260,2011-05-16,7.29,7.64,7.25,7.64,15362027,AKBNK,-0.10262788040196291,48.819210478977,-111.70932808269797,22.460873346569183,0.04229195088676674
261,2011-05-17,7.58,7.68,7.45,7.47,10310829,AKBNK,-0.10583456400675928,46.72147540999184,-96.90575405621145,19.117457789029483,-0.022251308900523514
262,2011-05-18,7.55,7.57,7.15,7.17,12186204,AKBNK,-0.13107245495414865,43.32307351778472,-144.98644986449915,33.64224148653768,-0.04016064257028107
263,2011-05-20,7.21,7.33,7.17,7.27,9785070,AKBNK,-0.1413748201802747,44.70985464230416,-142.1225776131373,33.64224148653768,0.013947001394700065
264,2011-05-23,7.25,7.45,7.21,7.29,7422423,AKBNK,-0.14623992319172707,44.98834463700547,-117.41999069181767,23.504848751755304,0.0027510316368639653
265,2011-05-24,7.31,7.51,7.27,7.51,7992873,AKBNK,-0.13083520422478756,47.970481777848065,-83.18627991618007,18.692687364439195,0.030178326474622708
266,2011-05-25,7.41,7.57,7.25,7.27,9814837,AKBNK,-0.13642027960862713,45.20499767048372,-92.84762327854341,13.946751969451777,-0.031957390146471365
267,2011-05-26,7.31,7.41,7.25,7.27,4244186,AKBNK,-0.13924140385936834,45.20499767048372,-99.03991915108689,13.946751969451771,0.0
268,2011-05-27,7.35,7.35,6.99,7.03,8730126,AKBNK,-0.15901018889369922,42.57817564191708,-135.83138173302163,28.16875432903193,-0.03301237964236581
269,2011-05-30,7.05,7.17,6.92,6.99,4598367,AKBNK,-0.17587735449976538,42.15582438449571,-147.43098159509262,31.430232986975437,-0.005689900426742556
270,2011-05-31,7.03,7.31,7.03,7.29,10493259,AKBNK,-0.1631564460392365,46.2894475460447,-95.39050745452116,19.800897330034672,0.0429184549356223
271,2011-06-01,7.27,7.39,7.17,7.31,6254775,AKBNK,-0.14973514800383292,46.55285481566386,-71.15287799966498,13.657838589814023,0.00274348422496562
272,2011-06-02,7.25,7.39,7.21,7.31,6588077,AKBNK,-0.1375135025571499,46.55285481566386,-63.692610153811096,13.65783858981403,0.0
273,2011-06-03,7.35,7.41,6.9,7.03,17407468,AKBNK,-0.14870721619488592,43.36648001293061,-106.74649532710336,29.634423322292818,-0.03830369357045138
274,2011-06-06,7.05,7.15,7.03,7.15,8857106,AKBNK,-0.14620990105962584,45.034447606607955,-101.56250000000107,29.634423322292808,0.017069701280227667
275,2011-06-07,7.17,7.47,7.15,7.47,7930308,AKBNK,-0.11706003991567382,49.16465462828483,-30.50061126610559,6.409376171839264,0.044755244755244616
276,2011-06-08,7.39,7.51,7.39,7.43,7015439,AKBNK,-0.09607869525810031,48.69153824370814,-3.718728870860342,3.921574858399383,-0.0053547523427041055
277,2011-06-09,7.39,7.53,7.37,7.45,7450915,AKBNK,-0.07694996431338907,48.945659461430644,1.5408872643862217,2.639002375485679,0.0026917900403768957
278,2011-06-10,7.45,7.57,7.43,7.49,6242598,AKBNK,-0.057895260989885955,49.46351687911624,18.87489380563535,0.000413743630820481,0.005369127516778427
279,2011-06-13,7.53,7.57,7.45,7.47,4349563,AKBNK,-0.0439020289154195,49.205360293854234,22.393822393820642,0.0004137436308275325,-0.002670226969292422
280,2011-06-14,7.51,7.51,7.15,7.21,10726128,AKBNK,-0.053179103163644825,45.978226017471926,-45.74463704862896,18.054415398613617,-0.03480589022757696
281,2011-06-15,7.15,7.15,6.97,7.03,11848842,AKBNK,-0.07420041086685547,43.91548494202424,-130.72403663383668,26.558573489299803,-0.02496532593619971
282,2011-06-16,6.95,7.25,6.95,7.21,9480554,AKBNK,-0.07546553330703265,46.402948142266354,-95.64227796481768,19.211488419607633,0.02560455192034139
283,2011-06-17,7.29,7.37,7.17,7.37,8421142,AKBNK,-0.06283318726470721,48.50316884629487,-18.38555265448435,10.949336986040342,0.02219140083217752
284,2011-06-20,7.29,7.29,7.11,7.15,5874034,AKBNK,-0.06976985987894757,45.94243747671553,-75.07013050372232,14.130229844082296,-0.02985074626865669
285,2011-06-21,7.21,7.35,7.19,7.35,3766989,AKBNK,-0.058455060821446025,48.49946958901872,-6.690333151286361,9.932619175874082,0.027972027972027913
286,2011-06-22,7.35,7.35,7.17,7.19,4299915,AKBNK,-0.061687567986228764,46.672408050359465,-39.091964026692715,11.097702242158157,-0.021768707482993088
287,2011-06-23,7.13,7.33,7.11,7.29,8768280,AKBNK,-0.05553995886649776,47.940410805849595,-32.851136606573604,14.638775750847277,0.013908205841446364
288,2011-06-24,7.37,7.58,7.35,7.43,10411370,AKBNK,-0.03892243082490765,49.673481985339556,95.00342231348095,2.634662246254776,0.019204389574760006
289,2011-06-27,7.39,7.45,7.29,7.35,7239330,AKBNK,-0.031841205938434314,48.71482764724764,38.69653767820457,1.185170175902558,-0.010767160161507361
290,2011-06-28,7.39,7.49,7.35,7.39,10799520,AKBNK,-0.022739491786475163,49.22171184802741,71.42857142856809,1.4292228167483156,0.0054421768707482165
291,2011-06-29,7.43,7.43,7.33,7.41,6079253,AKBNK,-0.013753938057580406,49.479981689433586,64.35391006486171,0.04758467755234049,0.0027063599458727605
292,2011-06-30,7.41,7.47,7.35,7.39,7834061,AKBNK,-0.008152675870241488,49.22099983976188,68.68501096413438,2.8760524369393194,-0.0026990553306343035
293,2011-07-01,7.41,7.43,7.29,7.35,3688479,AKBNK,-0.006862197792884217,48.69369016619145,36.775605279872984,1.5892948204374944,-0.005412719891745632
294,2011-07-04,7.37,7.45,7.35,7.45,6290380,AKBNK,0.0022042701902655892,50.07687536268144,70.82503263034755,0.04202567470384152,0.013605442176870763
295,2011-07-05,7.41,7.49,7.39,7.39,8453830,AKBNK,0.004496183622745065,49.25271031177463,75.2184983827649,3.112818641980435,-0.008053691275167862
296,2011-07-06,7.39,7.39,7.27,7.29,4797748,AKBNK,-0.0017366042412234606,47.89368595525554,10.244616349568858,6.357278492822907,-0.013531799729363914
297,2011-07-07,7.35,7.47,7.27,7.41,7634888,AKBNK,0.002972597337222993,49.619385057392826,49.5387769046785,0.17625427847714475,0.016460905349794164
298,2011-07-08,7.43,7.53,7.31,7.33,13273724,AKBNK,0.00024650059913966516,48.511358536992304,49.89384288747166,4.861805835362073,-0.010796221322537103
299,2011-07-11,7.33,7.41,7.13,7.15,11505665,AKBNK,-0.016251113659916605,46.11450181519945,-60.4403948367517,8.857516717350876,-0.024556616643929052
300,2011-07-12,7.13,7.25,7.03,7.25,8478387,AKBNK,-0.02101418906396635,47.602358590110775,-95.0450450450467,15.428502757673284,0.013986013986013957
301,2011-07-13,7.27,7.33,7.23,7.29,6931715,AKBNK,-0.021315582169206593,48.19426132028989,-22.77153558052567,8.725130934160541,0.0055172413793103114
302,2011-07-14,7.27,7.33,7.19,7.19,5521539,AKBNK,-0.02928601172780798,46.82624523002657,-51.51470803453951,11.472961090562615,-0.013717421124828433
303,2011-07-15,7.19,7.25,7.15,7.17,3615356,AKBNK,-0.03679234814280807,46.55284720206283,-86.20819240887022,14.23304542480437,-0.002781641168289384
304,2011-07-18,7.13,7.21,7.09,7.09,4328266,AKBNK,-0.0486358613092408,45.45468141624315,-128.11199394627428,18.31657144734272,-0.01115760111576014
305,2011-07-19,7.13,7.17,7.07,7.13,4122324,AKBNK,-0.05416982904596335,46.112196026940474,-121.15315315315377,19.679225668802662,0.005641748942172065
306,2011-07-20,7.15,7.21,7.11,7.15,5939905,AKBNK,-0.05629279716972668,46.44610817793258,-93.13196691837614,15.557825723630891,0.0028050490883591017
307,2011-07-21,7.17,7.19,6.95,7.07,10759829,AKBNK,-0.06369634430718563,45.28498260293711,-137.57541742668815,26.395890457058012,-0.01118881118881121
308,2011-07-22,7.13,7.13,6.86,6.88,7859350,AKBNK,-0.08392765509162192,42.66448799437647,-188.86506766715894,31.66933297298219,-0.026874115983026914
309,2011-07-25,6.82,7.13,6.72,7.13,12273123,AKBNK,-0.07887893670310664,46.85083456800965,-154.32343234323565,38.94335051286885,0.036337209302325535
310,2011-07-26,7.15,7.19,7.03,7.11,5794586,AKBNK,-0.07561992444192178,46.56943353766168,-79.23462180557463,32.48229550074891,-0.0028050490883589907
